occurrenceID,basisOfRecord,kingdom,family,genus,specificEpithet,scientificNameAuthorship,scientificName,taxonRank,taxonomicStatus,recordedBy,recordNumber,eventDate,institutionCode,decimalLatitude,decimalLongitude,locality
843,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,sinkatana,Reynolds,Aloe sinkatana Reynolds,species,accepted,"Schweinfurth, G.",206,,K,18.88333,36.91667,"SUD:  Nubia, Singat, between Suakin and Berber"
844,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,sinkatana,Reynolds,Aloe sinkatana Reynolds,species,accepted,"Schweinfurth, G.",206,,K,18.88333,36.91667,"SUD:  Nubia, Singat, between Suakin and Berber"
845,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,sinkatana,Reynolds,Aloe sinkatana Reynolds,species,accepted,"Wickens, G.E.",3067,27/5/1967,K,18.83333,36.83333,"SUD: Kassala Prov., Near Sinkat"
846,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,somaliensis,C.H.Wright ex W.Watson,Aloe somaliensis C.H.Wright ex W.Watson,species,accepted,"Bally, P.R.O.",9961,,"K, FT",10.01667,43.09861,"SOM-N1: Loli Mudeda, 8 miles NW of Borama"
847,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,somaliensis,C.H.Wright ex W.Watson,Aloe somaliensis C.H.Wright ex W.Watson,species,accepted,"Bally, P.R.O.",11770,,K,9.8,43.96667,"SOM-N1: Ged Debti, 20 miles N of Hargessa"
848,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,somaliensis,C.H.Wright ex W.Watson,Aloe somaliensis C.H.Wright ex W.Watson,species,accepted,"Bally, P.R.O.",11793,,K (holo),9.93333,45.18333,SOM-N1: Upper Sheikh
849,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,somaliensis,C.H.Wright ex W.Watson,Aloe somaliensis C.H.Wright ex W.Watson,species,accepted,"Burne, E.",4,,K,9.93333,45.18333,SOM-N1: Sheikh
850,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,somaliensis,C.H.Wright ex W.Watson,Aloe somaliensis C.H.Wright ex W.Watson,species,accepted,"Carter, S.",891,14/2/1981,K,9.93333,45.18333,SOM-N1: 1 km W of Sheikh near Secondary school
851,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,somaliensis,C.H.Wright ex W.Watson,Aloe somaliensis C.H.Wright ex W.Watson,species,accepted,"Gillett, J.B.",3996,23/9/1932,"K, FT",9.56667,44.06667,SOM-N1: Hargeissa
852,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,somaliensis,C.H.Wright ex W.Watson,Aloe somaliensis C.H.Wright ex W.Watson,species,accepted,"Hemming, C.F.",7,,K,9.75,44.5,SOM-N1: 50 miles up Berbera20 from Hargeissa
853,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,somaliensis,C.H.Wright ex W.Watson,Aloe somaliensis C.H.Wright ex W.Watson,species,accepted,"Reynolds, G.W.",8353,21/6/1964,K,9.93333,45.18333,SOM-N1: Upper Sheikh (Golis Range south of Berbera)
854,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,somaliensis,C.H.Wright ex W.Watson,Aloe somaliensis C.H.Wright ex W.Watson,species,accepted,"Reynolds, G.W.",8363,30/8/1957,K,9.86667,43.13333,"SOM-N1: 4 miles SE of Borama, 72 miles NW of Hargeissa"
855,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,somaliensis,C.H.Wright ex W.Watson,Aloe somaliensis C.H.Wright ex W.Watson,species,accepted,"Reynolds, G.W.",8381,1/9/1957,K,9.98333,43.05,SOM-N1: 7 miles NW of Borama (82 miles NW of Hargeissa)
856,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,steudneri,Schweinf.,Aloe steudneri Schweinf.,species,accepted,"de Wilde, J.J.F.E.; Gilbert, M.G.",215,24/9/1969,K,13.25,38.33333,"ETH-GD: Semian Mountains. Sankaber, about 1 km from wardens house on road to Addis Gey"
857,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,steudneri,Schweinf.,Aloe steudneri Schweinf.,species,accepted,"Evans, I.M.; Lythgoe, J.N.",313,,"K, FT",10.66667,37.83333,"ETH-GJ: Choke Mts, Upper Godeb Gorge, vicinity of the upper Ghiedeb valley"
858,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,steudneri,Schweinf.,Aloe steudneri Schweinf.,species,accepted,"Gebre-Selassie, L.",621,,"ETH, K",13.38333,38.33333,"ETH-GD: Sanka-ber, Siemien, Northern Ethiopia"
859,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,steudneri,Schweinf.,Aloe steudneri Schweinf.,species,accepted,Steudner,448,,K (photo),13.4,38.33333,ETH-GD: Semien Mts. Ghaha (?Atabe Valley)
860,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,steudneri,Schweinf.,Aloe steudneri Schweinf.,species,accepted,Tekle Hagos,82,,"ETH, K",14.33333,39.48333,"ETH-TU: Adigrate, a few miles from Adigrate on Axum road"
861,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,steudneri,Schweinf.,Aloe steudneri Schweinf.,species,accepted,"Tompsett, B.P.",20,,"K, PRE",13.2,37.85,ETH-GD: few miles from Debark on  Gonder-Axum road
862,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,tewoldei,M.G.Gilbert & Sebsebe,Aloe tewoldei M.G.Gilbert & Sebsebe,species,accepted,field sighting SD,,,observation,7.10778,40.36278,"ETH: West of Goro   Ethiopia, (populated place)   [Lat: 6°59'0'' N; Long: 40°30'0'' E]"
863,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,tewoldei,M.G.Gilbert & Sebsebe,Aloe tewoldei M.G.Gilbert & Sebsebe,species,accepted,"Sebsebe, D; et al.",6653,,ETH,6.9,40.85583,"ETH-BA: Sof Omar Caves, 100 km from Robe towards Ginir, edge of Web River"
864,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,tewoldei,M.G.Gilbert & Sebsebe,Aloe tewoldei M.G.Gilbert & Sebsebe,species,accepted,"Tewolde, B.G.E.",,,K (holo),9,40.86667,ETH-HA: S of Asbe Teferi
865,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Ash, J.",1641,13/5/1972,K,8.41667,39.35,ETH-SU: E side of Koka Dam lake near Dam
866,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Ash, J.",1641,13/5/1972,K,8.41667,39.35,ETH-SU: E side of Koka Dam lake near Dam
867,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Bally, P.R.O.",6696,,K,15.95,38.55,"EW: Mescillit Pass, N side"
868,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Bally, P.R.O.",13002,//,"K, ETH",9,39.91667,"ETH-SU: Awash Park, near Cassim (Kessem) River"
869,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Brunt, M.",3076,2/8/1990,K,9.55,40.4,"ETH-SU/HA: Middle Awash, Lava outcrop near Melka Werer"
870,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Burger, W.",2296,//,K,8.13333,42.28333,ETH-HA: 10 km E of Fiche
871,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Burger, W.",3196,25/8/1963,"K, FT(under pubescens)",9.2,41.11667,ETH-HA: S of Hirna
872,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Burger, W.",3354,10/11/1963,K,9,42.55,"ETH-HA: Between Galalcia & Borale, slopes below limestone hills"
873,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Burger, W.",3354,10/11/1963,K,9,42.55,"ETH-HA: Between Galalcia & Borale, slopes below limestone hills"
874,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Burger, W.",3394,18/12/1963,K,8.53333,42.11667,ETH-HA: Limestone slopes W of Daletti above the Gobelli river
875,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Fiori, A.",691,//,FT*,15.45,39.1,"ERI-EW: Hamassen, Ghinda"
876,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Friis, I.; et al.",10267,12/9/2001,"C,ETH,K",10.3,40.71667,ETH-AF: 17 km N of Gewane on the main road to Mille
877,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Friis, I.; et al.",10267,12/9/2001,"C,ETH,K",10.3,40.71667,ETH-AF: 17 km N of Gewane on the main road to Mille
878,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Friis, I.; et al.",10317,15/9/2001,K,13.83333,40,ETH-WU: ca 70 km from Mille towards Bati
879,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Gilbert, M.G.; et al.",9308,//,ETH,8.41667,39.06667,"ETH-SU: Berri, 7 km S of Koka Village on Shashemene - A.A. road"
880,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Gilbert, M.G.; Gilbert, S.B.",1131,,"ETH, K",8.88333,39.96667,"ETH- Amongst ash field alongside Lake Basaka, Metahara"
881,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Gilbert, M.G.; Lavranos, J.",2265,7/1/1972,"ETH, K",9.61667,41.4,ETH-HA: 2 km NE of Dire Dawa on road to Djibouti
882,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Hildebrandt, K.",224,//,ETH,8.98333,40.16667,ETH-SU: Likurgos - Awash
883,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Lawesson, J.E.",5112,,ETH,12.5,37.63333,"ETH-GD: small hill below the town with Agriculture, Derzaz village"
884,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"McLoughlin, A.G.",833,,K,8.58333,39.16667,ETH-SU: Moggio (Mojo)
885,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Mercier, J.",103,//,ETH,7.63333,39.86667,"ETH-SU: Robi, N. Shoa, A.A. - Dessie road"
886,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Meyer, F.G.",7636,,K,8.53333,38.86667,ETH-SU: Base of Mt. Zuquala
887,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Meyer, F.G.",7636,,K,8.53333,38.86667,ETH-SU: Base of Mt. Zuquala
888,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Mooney, H.F.",6332,,"K, FT",8.7,40.15,ETH-SU: Nr Awash
889,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Reynolds, G.W.",8045,12/4/1956,K,15.45,39.1,"ERI-EE: Near Ghinga, on rocky slopes of the Ghinda River"
890,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Reynolds, G.W.",8386,4/9/1957,K,9.33333,42.16667,ETH-HA: 31 miles E of Harar
891,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Schweinfurth, G.",2229,,K,15.45,39.1,"ERI-EW: Ghinda, grande vallee au-dessus"
892,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Schweinfurth, G.; Riva, D.",1664,11/4/1892,K,15.05,39.18333,ERI-EW: Vallee de Selet au dessous de Saganeiti
893,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Schweinfuth, G.; Riva, D.",2291,,K (iso) with Sch. & Riva 2229,15.45,39.1,ERI-EE: Grande valleee de Ghinda
894,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Sebsebe, D.",2465,//,ETH,6.36667,39.8,"ETH-BA: 1.7 km from Delo Mena towards Neghelle, Lagabdi River"
895,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Sebsebe, D.",2968,//,ETH,10.08333,39.96667,"ETH-SU: Yifat & Timuga Awraja, 54 km from Debre Sina towards Dessie (244 km from A.A.)"
896,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Sebsebe, D.",4658,//,ETH,12,39.65,ETH-SU: 25 km from Shewa Robit towards Dessie or 8 km from Ataye towards A.A. on a disturbed hill side
897,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Sebsebe, D.",6488,,ETH,10.15,39.96667,ETH-SU: 53 km from Debre Sina towards Desie
898,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Sebsebe, D.; Ensermu, K.",2646,//,ETH,5.58333,39.41667,ETH-SD: 2 km S of Harekelo to Neghelle(30 km Nof Neghelle)
899,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Sebsebe, D.; Ensermu, K.",2898,//,ETH,8.71667,39.61667,ETH-SU: 5 km from Welenchiti town towards Harer
900,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Sebsebe, D.; Tamrat, B.",2269,//,ETH,8.68333,39.58333,ETH-SU: 5 km from Welenchiti towards Metahara on a strong outcrop
901,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Sebsebe, D.; Tamrat, B.",2340,//,ETH,9.56667,41.86667,ETH-HA: 1 km outside Dire Dawa town
902,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Sebsebe, D.; Tamrat, B.",2340,//,K,9.56667,41.86667,ETH-HA: 1 km outside Dire Dawa town
903,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Tampsett, B.T.",17,8/12/1961,K,9.33333,42.16667,ETH-HA: Near Waterr S.E. of Koulbi. 30 km W Dire Dawa / Harer Rd.
904,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trichosantha,A.Berger,Aloe trichosantha A.Berger,species,accepted,"Westphal, E; Westphal- Stevels, J.M.C.",1876,,K,9.38333,42.83333,"ETH-HA: Erer Valley, 26 km Harar to Jijiga, 11 km on side road"
905,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trigonantha,L.C.Leach,Aloe trigonantha L.C.Leach,species,accepted,"Ash, J.",1825,30/12/1972,K,11.63333,37.16667,ETH-GD: 27 km S of Gonder on the Bahir Dar - Addis Abeba Rd.
906,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trigonantha,L.C.Leach,Aloe trigonantha L.C.Leach,species,accepted,"Hillier, R.G.",952,,"ETH, K",10.25,37.8,"ETH-GJ: Nr Ejubi, 15 miles S of Debre Marcos"
907,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trigonantha,L.C.Leach,Aloe trigonantha L.C.Leach,species,accepted,"Macleay , K.N.G.",,,K,12.6,37.5,ETH-GD: Between Gonder and Lake Tana
908,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trigonantha,L.C.Leach,Aloe trigonantha L.C.Leach,species,accepted,"Massey, R.E.",7,/6/1915,K,12.6,37.5,ETH-GD: Gonder & vicinity
909,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trigonantha,L.C.Leach,Aloe trigonantha L.C.Leach,species,accepted,"Mesfin, T.; K. G. Y.",1914,,"ETH, K",12.5,37.41667,"ETH-Gonder region: Gonder Awraja, ca. 8 km from Azezo town on the way to Setithumera, along Ayne-Kura River"
910,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trigonantha,L.C.Leach,Aloe trigonantha L.C.Leach,species,accepted,"Reynolds, G.W.",7623,18/8/1958,K,12.6,37.5,"ETH-GD: Ex seed from Gonder, NW Eth."
911,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,trigonantha,L.C.Leach,Aloe trigonantha L.C.Leach,species,accepted,"Sebsebe, D.",6482,,ETH,10.71667,38.06667,"ETH-GJ: Titar village, 34 km from Bichena to Motta"
912,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,vituensis,Baker,Aloe vituensis Baker,species,accepted,Brandham,2073,,,0.11666,37.41667,Ken-K4 : Ngarendare Ranch
913,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,vituensis,Baker,Aloe vituensis Baker,species,accepted,"Brandham, P.E.",1794,,K,3.53139,39.23111,"Kenya-K1:Eastern, Marsabit,"
914,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,vituensis,Baker,Aloe vituensis Baker,species,accepted,"Gillett, J.B.",13660,,EA,3.51667,39.05,"Ken-K1:Moyale, Buna road"
915,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,vituensis,Baker,Aloe vituensis Baker,species,accepted,"Gillett, J.B.",13660,,K,3.53333,39.05,"Kenya-K1:Eastern, Marsabit,"
916,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,vituensis,Baker,Aloe vituensis Baker,species,accepted,Leach,899,,,-1.48333,40.03333,"Ken-K7 : Hola, Tana R."
917,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,vituensis,Baker,Aloe vituensis Baker,species,accepted,"Leach, L.C.",899,,K,-1.48333,40.03333,"Kenya-K7:Coast, Tana River,"
918,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,vituensis,Baker,Aloe vituensis Baker,species,accepted,"Newton, L.E.",3798,,K,0.4,37.45,"Kenya-K4:Eastern, Meru,"
919,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,vituensis,Baker,Aloe vituensis Baker,species,accepted,"Newton, L.E.",4146,,K,2.6,36.93333,"Kenya-K1:Eastern, Marsabit,"
920,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,vituensis,Baker,Aloe vituensis Baker,species,accepted,"Newton, L.E.; Powys, G.",1994,,K,4.16667,32.75,SUD: Imatong Mountains
921,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,vituensis,Baker,Aloe vituensis Baker,species,accepted,Newton; Powys,3569,,EA,0.5,38.91667,"Ken-K1 : Daka Dakacha,"
922,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,vituensis,Baker,Aloe vituensis Baker,species,accepted,Newton; Powys,3670,,,4.25,36.83333,"Ken-K1 : Jibisa ,"
923,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,vituensis,Baker,Aloe vituensis Baker,species,accepted,Powys; Heath,747,,,0.5,38.91667,Ken-K1 : Daka Dakacha
924,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,vituensis,Baker,Aloe vituensis Baker,species,accepted,"Robertson, S.A.",7196,,"K, R",-2.71667,39.63333,"Kenya-K4:Coast, Tana River, Dakawachu hill"
925,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,vituensis,Baker,Aloe vituensis Baker,species,accepted,Thomas,113,,,-1.21667,40,Ken-K7 : Masabubu (Massa)
926,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,welmelensis,Sebsebe & Nordal,Aloe welmelensis Sebsebe & Nordal,species,accepted,"Friis, I.; Gilbert, M.G.; Vollesen",3736,3/11/1984,K,6.21667,39.83333,"ETH-BA: 29 km S of Dolo Mena (Masslo), at the water fall (called ""Sof Omar"", like the caves) on the River Welmel (Wemen"
927,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,welmelensis,Sebsebe & Nordal,Aloe welmelensis Sebsebe & Nordal,species,accepted,"Sebsebe, D.; et al.",6655,15/12/2007,"ETH,K",6.42528,39.64667,"ETH-BA: : 20 km West off the main Goba Dolo Mena road at 94 km, Welmel River"
928,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,welmelensis,Sebsebe & Nordal,Aloe welmelensis Sebsebe & Nordal,species,accepted,"Sebsebe, D.; et al.",6656,15/12/2007,ETH,6.44111,39.65194,"ETH-BA: 17 km West off the main Goba Dolo Mena road at 94 km, Welmel River"
929,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,weloensis,Sebsebe,Aloe weloensis Sebsebe,species,accepted,"Sebsebe, D., Friis, I.; Friis, V.; Nigist, A.",6275,,ETH (holo),11.1,39.63333,ETH-WU: 2 km from Dessie town towards Addis
930,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,weloensis,Sebsebe,Aloe weloensis Sebsebe,species,accepted,"Sebsebe, D.; Nigist, A.",6491,,ETH,11.1,39.63333,ETH-WU: 1.9 km from Dessie towards Addis
931,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,weloensis,Sebsebe,Aloe weloensis Sebsebe,species,accepted,"Tesfaye, A.",612,,ETH,11.1,39.63333,ETH-WU: 3 km from Dessie alon the road tpo Addis Ababa.
932,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,wrefordii,Reynolds,Aloe wrefordii Reynolds,species,accepted,"[Martin], W.H.R.",56,,K,4.8,35.33333,"SUD: SE, Mongalla Prov., Kaitherin mts, Naramam"
933,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,wrefordii,Reynolds,Aloe wrefordii Reynolds,species,accepted,Hartmann; Newton,28418,,,3.64306,35.0125,Ken-K2 : 96 km NW of Lodwar
934,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,wrefordii,Reynolds,Aloe wrefordii Reynolds,species,accepted,Reynolds,7975,,,2.56667,34.66667,"Uga-U1 : 9 miles N of Moroto, Rupa"
935,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,wrefordii,Reynolds,Aloe wrefordii Reynolds,species,accepted,Tweedie,,,EA,2.4,34.75,"Uga-U1 : Katumet, 12 miles SE of Moroto"
936,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,yavellana,Reynolds,Aloe yavellana Reynolds,species,accepted,"Bally, P.R.O.",7668,,K,3.96667,38.43333,"ETH-SD: Mega (origin), Cultivated in Nairobi, Riverside"
937,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,yavellana,Reynolds,Aloe yavellana Reynolds,species,accepted,"Bally, P.R.O.",9393,,K (co-type.),4.98333,38.5,"ETH-SD: Yavello, near Western entrance of village"
938,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,yavellana,Reynolds,Aloe yavellana Reynolds,species,accepted,"Friis, I.; et al.",8570,,K,4.05,38.26667,ETH-SD: c. 5 km SW of Mega along small roads into the mountains W of the town
939,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,yavellana,Reynolds,Aloe yavellana Reynolds,species,accepted,"Friis, I.; et al.",8570,,K,4.05,38.26667,ETH-SD: c. 5 km SW of Mega along small roads into the mountains W of the town
940,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,yavellana,Reynolds,Aloe yavellana Reynolds,species,accepted,"Friis, I.; et al.",9340,7/?/1998,"C,ETH,K",4.8,38.33333,ETH-SD: 20 km Yabell-Mega on rd towards Arero
941,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,yavellana,Reynolds,Aloe yavellana Reynolds,species,accepted,"Friis, I.; et al.",9340,7/?/1998,"C,ETH,K",4.8,38.33333,ETH-SD: 20 km Yabell-Mega on rd towards Arero
942,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,yavellana,Reynolds,Aloe yavellana Reynolds,species,accepted,"Friis, I.; et al.",9340,7/?/1998,"C,ETH,K",4.8,38.33333,ETH-SD: 20 km Yabell-Mega on rd towards Arero
943,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,yavellana,Reynolds,Aloe yavellana Reynolds,species,accepted,Mesfin; et al.,3528,//,,4.73333,38.78333,"ETH-SD: Arero Awraja, c. 48-52 km from junction of Yabellu - Arero track"
944,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,yavellana,Reynolds,Aloe yavellana Reynolds,species,accepted,"Mooney, H.F.",9867,,,4.88333,38.08333,ETH-SD: Yavello
945,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,yavellana,Reynolds,Aloe yavellana Reynolds,species,accepted,"Reynolds, G.W.",7041,9/9/1953,K,4.08333,38.33333,"ETH-SD: E slopes of Mega Mtn, ½ mile from the British Consulate"
946,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,yavellana,Reynolds,Aloe yavellana Reynolds,species,accepted,"Reynolds, G.W.",7041,9/9/1953,K,4.08333,38.33333,"ETH-SD: E slopes of Mega Mtn, ½ mile from the British Consulate"
947,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,yavellana,Reynolds,Aloe yavellana Reynolds,species,accepted,"Reynolds, G.W.",7063,18/9/1953,K (iso.),4.91667,38.1,ETH-SD: 1 mile W of Yavello
948,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,yavellana,Reynolds,Aloe yavellana Reynolds,species,accepted,"Sebsebe, D.; Ensermu, K.",2890,//,ETH,4.86667,38.08333,ETH-SD: 3 km Yabello town to Konso road
